city,locality,property_type,bedrooms,area_sqft,price_per_sqft,transaction_date,price_total,source
Bangalore,Electronic City,Apartment,3,618.0,8230.0,2025-03-24,50.86,bangalore_govt
Bangalore,HSR Layout,Row House,1,708.0,8984.0,2024-10-25,63.61,bangalore_govt
Bangalore,Whitefield,Apartment,2,1187.0,5381.0,2025-02-22,63.87,bangalore_govt
Bangalore,Whitefield,Apartment,3,1612.0,8464.0,2024-12-16,136.44,bangalore_govt
Bangalore,Whitefield,Apartment,3,1423.0,6649.0,2024-09-13,94.62,bangalore_govt
Bangalore,Whitefield,Plot,3,1361.0,8949.0,2024-07-24,121.8,bangalore_govt
Bangalore,Electronic City,Apartment,3,1658.0,10934.0,2024-06-03,181.29,bangalore_govt
Bangalore,Indiranagar,Apartment,1,948.0,8579.0,2024-11-13,81.33,bangalore_govt
Bangalore,Jayanagar,Apartment,2,1207.0,6198.0,2024-11-11,74.81,bangalore_govt
Bangalore,Koramangala,Apartment,4,1018.0,9253.0,2024-06-09,94.2,bangalore_govt
Bangalore,Whitefield,Apartment,3,1105.0,8804.0,2024-10-24,97.28,bangalore_govt
Bangalore,HSR Layout,Apartment,2,848.0,12117.0,2024-10-19,102.75,bangalore_govt
Bangalore,Whitefield,Apartment,4,1080.0,8508.0,2024-06-12,91.89,bangalore_govt
Bangalore,HSR Layout,Apartment,2,1190.0,6829.0,2024-08-16,81.27,bangalore_govt
Bangalore,Jayanagar,Apartment,3,1070.0,9541.0,2024-07-09,102.09,bangalore_govt
Bangalore,Jayanagar,Apartment,2,1144.0,7745.0,2025-02-05,88.6,bangalore_govt
Bangalore,Jayanagar,Apartment,3,1342.0,8161.0,2024-06-14,109.52,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1634.0,6143.0,2024-08-14,100.38,bangalore_govt
Bangalore,Whitefield,Villa,2,1659.0,7755.0,2024-10-23,128.66,bangalore_govt
Bangalore,Jayanagar,Apartment,4,1466.0,8062.0,2024-09-24,118.19,bangalore_govt
Bangalore,Electronic City,Apartment,3,759.0,7743.0,2024-08-15,58.77,bangalore_govt
Bangalore,HSR Layout,Apartment,2,1074.0,6818.0,2024-10-05,73.23,bangalore_govt
Bangalore,HSR Layout,Plot,2,1104.0,8576.0,2024-05-08,94.68,bangalore_govt
Bangalore,Whitefield,Villa,2,970.0,6153.0,2024-08-17,59.68,bangalore_govt
Bangalore,HSR Layout,Apartment,1,1320.0,5682.0,2024-04-10,75.0,bangalore_govt
Bangalore,HSR Layout,Apartment,3,642.0,9419.0,2024-12-20,60.47,bangalore_govt
Bangalore,Jayanagar,Plot,4,1793.0,9236.0,2024-08-26,165.6,bangalore_govt
Bangalore,Whitefield,Apartment,3,1618.0,5385.0,2025-01-16,87.13,bangalore_govt
Bangalore,Jayanagar,Apartment,2,1367.0,4341.0,2024-08-15,59.34,bangalore_govt
Bangalore,Jayanagar,Apartment,1,1178.0,5983.0,2024-10-04,70.48,bangalore_govt
Bangalore,Whitefield,Apartment,2,1630.0,7743.0,2024-10-03,126.21,bangalore_govt
Bangalore,Koramangala,Row House,3,1441.0,10309.0,2024-11-23,148.55,bangalore_govt
Bangalore,Jayanagar,Villa,3,1587.0,7695.0,2024-08-29,122.12,bangalore_govt
Bangalore,Electronic City,Apartment,2,1179.0,6461.0,2024-06-22,76.18,bangalore_govt
Bangalore,Electronic City,Apartment,3,1826.0,8297.0,2024-04-07,151.5,bangalore_govt
Bangalore,HSR Layout,Row House,4,1608.0,7772.0,2024-09-16,124.97,bangalore_govt
Bangalore,Electronic City,Plot,3,1378.0,5238.0,2024-11-11,72.18,bangalore_govt
Bangalore,HSR Layout,Apartment,4,1640.0,5250.0,2024-05-17,86.1,bangalore_govt
Bangalore,Koramangala,Plot,3,1053.0,5304.0,2024-11-30,55.85,bangalore_govt
Bangalore,Whitefield,Row House,3,791.0,12960.0,2024-11-22,102.51,bangalore_govt
Bangalore,Whitefield,Villa,3,1313.0,9720.0,2024-12-13,127.62,bangalore_govt
Bangalore,Whitefield,Apartment,3,1180.0,6813.0,2024-07-16,80.39,bangalore_govt
Bangalore,Electronic City,Apartment,2,1131.0,10217.0,2025-02-01,115.55,bangalore_govt
Bangalore,Koramangala,Villa,2,1626.0,6864.0,2024-11-22,111.61,bangalore_govt
Bangalore,Electronic City,Apartment,2,1258.0,10150.0,2025-02-24,127.69,bangalore_govt
Bangalore,Electronic City,Villa,3,1292.0,8161.0,2024-06-14,105.44,bangalore_govt
Bangalore,Koramangala,Apartment,2,1086.0,6682.0,2025-04-03,72.57,bangalore_govt
Bangalore,Koramangala,Apartment,4,1508.0,9360.0,2024-09-24,141.15,bangalore_govt
Bangalore,Koramangala,Apartment,3,1446.0,8275.0,2024-12-17,119.66,bangalore_govt
Bangalore,Koramangala,Apartment,3,1506.0,8797.0,2024-08-28,132.48,bangalore_govt
Bangalore,Whitefield,Row House,2,1026.0,8431.0,2025-04-02,86.5,bangalore_govt
Bangalore,Indiranagar,Villa,4,1656.0,8410.0,2024-08-05,139.27,bangalore_govt
Bangalore,Indiranagar,Villa,4,1844.0,9601.0,2024-10-22,177.04,bangalore_govt
Bangalore,Koramangala,Apartment,3,1495.0,13168.0,2025-03-11,196.86,bangalore_govt
Bangalore,Indiranagar,Apartment,2,917.0,10498.0,2025-03-20,96.27,bangalore_govt
Bangalore,Indiranagar,Apartment,3,919.0,8439.0,2024-09-02,77.55,bangalore_govt
Bangalore,Koramangala,Apartment,2,1069.0,7379.0,2025-01-04,78.88,bangalore_govt
Bangalore,Indiranagar,Apartment,2,1002.0,7599.0,2025-03-06,76.14,bangalore_govt
Bangalore,Electronic City,Apartment,3,1175.0,5488.0,2024-09-13,64.48,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1421.0,9329.0,2024-09-11,132.57,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1301.0,5970.0,2024-12-20,77.67,bangalore_govt
Bangalore,Koramangala,Row House,4,1271.0,7255.0,2024-11-11,92.21,bangalore_govt
Bangalore,Whitefield,Plot,3,1116.0,9341.0,2024-12-26,104.25,bangalore_govt
Bangalore,Koramangala,Apartment,3,1174.0,7525.0,2024-05-23,88.34,bangalore_govt
Bangalore,Whitefield,Apartment,2,1479.0,7015.0,2024-08-08,103.75,bangalore_govt
Bangalore,HSR Layout,Villa,4,496.0,5605.0,2024-08-02,27.8,bangalore_govt
Bangalore,Koramangala,Apartment,1,1196.0,10411.0,2024-10-25,124.52,bangalore_govt
Bangalore,Jayanagar,Plot,4,1301.0,6334.0,2024-10-15,82.41,bangalore_govt
Bangalore,Electronic City,Plot,4,1474.0,6828.0,2025-03-02,100.64,bangalore_govt
Bangalore,Indiranagar,Apartment,2,846.0,4417.0,2024-06-26,37.37,bangalore_govt
Bangalore,Whitefield,Apartment,3,828.0,7960.0,2024-04-12,65.91,bangalore_govt
Bangalore,Jayanagar,Apartment,4,1404.0,7333.0,2024-04-13,102.96,bangalore_govt
Bangalore,Indiranagar,Apartment,3,533.0,8364.0,2025-03-16,44.58,bangalore_govt
Bangalore,Indiranagar,Apartment,4,1666.0,5651.0,2024-06-02,94.15,bangalore_govt
Bangalore,Koramangala,Plot,4,1279.0,9468.0,2024-10-25,121.1,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1746.0,4322.0,2024-12-30,75.46,bangalore_govt
Bangalore,Electronic City,Apartment,2,820.0,7816.0,2024-06-03,64.09,bangalore_govt
Bangalore,Jayanagar,Plot,4,1047.0,8231.0,2024-05-02,86.18,bangalore_govt
Bangalore,Indiranagar,Villa,3,357.0,8116.0,2025-02-10,28.97,bangalore_govt
Bangalore,Koramangala,Apartment,2,922.0,8316.0,2024-05-08,76.67,bangalore_govt
Bangalore,Electronic City,Apartment,1,1136.0,9577.0,2024-11-30,108.79,bangalore_govt
Bangalore,HSR Layout,Apartment,3,513.0,10649.0,2024-09-25,54.63,bangalore_govt
Bangalore,Jayanagar,Apartment,4,1062.0,7689.0,2024-08-06,81.66,bangalore_govt
Bangalore,Indiranagar,Apartment,4,504.0,6064.0,2024-04-22,30.56,bangalore_govt
Bangalore,Koramangala,Apartment,3,1110.0,9121.0,2025-01-08,101.24,bangalore_govt
Bangalore,HSR Layout,Row House,2,1601.0,7440.0,2024-05-05,119.11,bangalore_govt
Bangalore,HSR Layout,Apartment,2,1188.0,10529.0,2024-09-03,125.08,bangalore_govt
Bangalore,Whitefield,Plot,4,1780.0,6796.0,2025-01-04,120.97,bangalore_govt
Bangalore,Electronic City,Row House,2,1475.0,6284.0,2024-06-07,92.69,bangalore_govt
Bangalore,Indiranagar,Apartment,2,1672.0,8288.0,2024-08-14,138.58,bangalore_govt
Bangalore,Koramangala,Plot,2,932.0,4519.0,2024-10-04,42.12,bangalore_govt
Bangalore,Whitefield,Apartment,3,924.0,7065.0,2025-02-27,65.28,bangalore_govt
Bangalore,Electronic City,Plot,4,1321.0,7340.0,2024-11-18,96.96,bangalore_govt
Bangalore,Whitefield,Apartment,2,648.0,8441.0,2024-09-23,54.7,bangalore_govt
Bangalore,Jayanagar,Apartment,3,1365.0,6007.0,2025-03-22,82.0,bangalore_govt
Bangalore,Electronic City,Apartment,3,1087.0,6241.0,2024-07-23,67.84,bangalore_govt
Bangalore,Electronic City,Plot,5,1665.0,10314.0,2024-11-22,171.73,bangalore_govt
Bangalore,Indiranagar,Villa,2,1438.0,7973.0,2025-04-05,114.65,bangalore_govt
Bangalore,Electronic City,Apartment,3,1584.0,9729.0,2025-02-16,154.11,bangalore_govt
Bangalore,Whitefield,Plot,2,936.0,6916.0,2024-12-31,64.73,bangalore_govt
Bangalore,Electronic City,Apartment,4,1567.0,7891.0,2024-09-17,123.65,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1706.0,8429.0,2025-03-11,143.8,bangalore_govt
Bangalore,Indiranagar,Apartment,2,1186.0,11495.0,2024-04-28,136.33,bangalore_govt
Bangalore,Jayanagar,Apartment,3,941.0,7565.0,2024-08-14,71.19,bangalore_govt
Bangalore,Whitefield,Apartment,3,947.0,7667.0,2024-04-22,72.61,bangalore_govt
Bangalore,HSR Layout,Plot,1,1634.0,10196.0,2024-08-05,166.6,bangalore_govt
Bangalore,HSR Layout,Apartment,4,2140.0,7240.0,2024-04-13,154.94,bangalore_govt
Bangalore,Electronic City,Apartment,2,856.0,8569.0,2024-05-14,73.35,bangalore_govt
Bangalore,Jayanagar,Apartment,3,830.0,10022.0,2024-04-20,83.18,bangalore_govt
Bangalore,Koramangala,Plot,3,1522.0,6848.0,2025-02-14,104.23,bangalore_govt
Bangalore,Electronic City,Row House,3,936.0,8681.0,2025-01-15,81.25,bangalore_govt
Bangalore,Jayanagar,Apartment,2,1556.0,11491.0,2025-03-01,178.8,bangalore_govt
Bangalore,Whitefield,Plot,4,1363.0,9843.0,2025-01-29,134.16,bangalore_govt
Bangalore,Whitefield,Apartment,3,1192.0,8570.0,2024-11-28,102.15,bangalore_govt
Bangalore,Whitefield,Villa,3,1354.0,7551.0,2024-11-02,102.24,bangalore_govt
Bangalore,Whitefield,Apartment,3,1333.0,6791.0,2024-08-04,90.52,bangalore_govt
Bangalore,Whitefield,Plot,3,1137.0,6024.0,2024-12-16,68.49,bangalore_govt
Bangalore,Jayanagar,Apartment,1,585.0,11019.0,2024-10-20,64.46,bangalore_govt
Bangalore,Jayanagar,Apartment,2,1263.0,10631.0,2024-11-15,134.27,bangalore_govt
Bangalore,Indiranagar,Villa,4,1751.0,6686.0,2024-04-15,117.07,bangalore_govt
Bangalore,HSR Layout,Apartment,2,637.0,8675.0,2024-09-21,55.26,bangalore_govt
Bangalore,Whitefield,Apartment,3,862.0,8223.0,2024-12-18,70.88,bangalore_govt
Bangalore,Koramangala,Apartment,5,1349.0,10369.0,2025-01-17,139.88,bangalore_govt
Bangalore,Jayanagar,Apartment,1,1214.0,8766.0,2024-10-27,106.42,bangalore_govt
Bangalore,Koramangala,Apartment,3,1344.0,7954.0,2025-03-18,106.9,bangalore_govt
Bangalore,Koramangala,Apartment,3,955.0,6917.0,2024-11-30,66.06,bangalore_govt
Bangalore,Koramangala,Apartment,3,1607.0,8682.0,2024-09-13,139.52,bangalore_govt
Bangalore,Indiranagar,Apartment,1,1216.0,7304.0,2025-03-08,88.82,bangalore_govt
Bangalore,Jayanagar,Villa,1,1444.0,8441.0,2024-09-11,121.89,bangalore_govt
Bangalore,Koramangala,Apartment,3,1312.0,7848.0,2024-06-30,102.97,bangalore_govt
Bangalore,Whitefield,Apartment,4,1261.0,7255.0,2024-11-06,91.49,bangalore_govt
Bangalore,Electronic City,Apartment,3,1419.0,6055.0,2024-08-09,85.92,bangalore_govt
Bangalore,Koramangala,Apartment,3,1265.0,9028.0,2024-07-14,114.2,bangalore_govt
Bangalore,Indiranagar,Villa,1,783.0,8085.0,2024-10-06,63.31,bangalore_govt
Bangalore,Jayanagar,Apartment,3,1581.0,11575.0,2024-12-22,183.0,bangalore_govt
Bangalore,Indiranagar,Apartment,2,1486.0,5935.0,2024-08-13,88.19,bangalore_govt
Bangalore,Koramangala,Villa,4,463.0,9251.0,2024-10-15,42.83,bangalore_govt
Bangalore,Jayanagar,Villa,4,971.0,7835.0,2024-10-30,76.08,bangalore_govt
Bangalore,Electronic City,Apartment,3,1565.0,12200.0,2024-10-16,190.93,bangalore_govt
Bangalore,Koramangala,Villa,4,561.0,9098.0,2024-05-30,51.04,bangalore_govt
Bangalore,Indiranagar,Plot,1,1530.0,8649.0,2024-10-31,132.33,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1151.0,7840.0,2024-07-22,90.24,bangalore_govt
Bangalore,Whitefield,Villa,2,1669.0,6594.0,2024-10-24,110.05,bangalore_govt
Bangalore,Indiranagar,Villa,4,1200.0,8623.0,2024-11-10,103.48,bangalore_govt
Bangalore,Jayanagar,Apartment,2,947.0,5235.0,2024-11-03,49.58,bangalore_govt
Bangalore,Koramangala,Apartment,3,1308.0,5327.0,2025-02-27,69.68,bangalore_govt
Bangalore,Whitefield,Apartment,4,1189.0,10025.0,2024-11-26,119.2,bangalore_govt
Bangalore,Koramangala,Plot,1,916.0,4476.0,2024-04-13,41.0,bangalore_govt
Bangalore,Jayanagar,Row House,2,1976.0,7361.0,2024-07-25,145.45,bangalore_govt
Bangalore,Koramangala,Apartment,3,860.0,5902.0,2024-09-10,50.76,bangalore_govt
Bangalore,HSR Layout,Apartment,3,415.0,7195.0,2025-01-01,29.86,bangalore_govt
Bangalore,Whitefield,Apartment,2,1754.0,8369.0,2024-04-23,146.79,bangalore_govt
Bangalore,Whitefield,Apartment,2,996.0,9969.0,2024-05-14,99.29,bangalore_govt
Bangalore,Jayanagar,Apartment,2,1096.0,10435.0,2024-10-17,114.37,bangalore_govt
Bangalore,HSR Layout,Apartment,4,1075.0,6162.0,2024-07-30,66.24,bangalore_govt
Bangalore,Indiranagar,Villa,3,1001.0,7068.0,2024-09-28,70.75,bangalore_govt
Bangalore,Koramangala,Apartment,1,932.0,16105.0,2024-09-19,150.1,bangalore_govt
Bangalore,Electronic City,Villa,2,851.0,7500.0,2024-08-28,63.82,bangalore_govt
Bangalore,Koramangala,Apartment,2,1223.0,6236.0,2025-03-13,76.27,bangalore_govt
Bangalore,Koramangala,Apartment,2,1059.0,6568.0,2024-08-05,69.56,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1456.0,7512.0,2024-05-17,109.37,bangalore_govt
Bangalore,Koramangala,Apartment,2,1369.0,7215.0,2024-11-29,98.77,bangalore_govt
Bangalore,HSR Layout,Plot,2,875.0,7531.0,2025-01-03,65.9,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1238.0,7957.0,2024-06-10,98.51,bangalore_govt
Bangalore,Whitefield,Plot,2,1054.0,7943.0,2024-11-24,83.72,bangalore_govt
Bangalore,Jayanagar,Apartment,3,853.0,6089.0,2025-02-10,51.94,bangalore_govt
Bangalore,Electronic City,Villa,3,1441.0,8739.0,2024-10-30,125.93,bangalore_govt
Bangalore,Koramangala,Apartment,3,1158.0,8242.0,2025-03-08,95.44,bangalore_govt
Bangalore,Koramangala,Villa,3,1057.0,8993.0,2024-09-07,95.06,bangalore_govt
Bangalore,Indiranagar,Villa,3,901.0,4571.0,2024-11-03,41.18,bangalore_govt
Bangalore,Jayanagar,Apartment,4,840.0,8314.0,2024-06-17,69.84,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1896.0,4029.0,2024-08-27,76.39,bangalore_govt
Bangalore,Electronic City,Plot,3,1317.0,7649.0,2024-12-12,100.74,bangalore_govt
Bangalore,Whitefield,Row House,4,818.0,9316.0,2024-10-30,76.2,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1301.0,10092.0,2024-07-21,131.3,bangalore_govt
Bangalore,Jayanagar,Villa,2,1572.0,8669.0,2024-07-29,136.28,bangalore_govt
Bangalore,Whitefield,Plot,2,1259.0,9351.0,2024-12-05,117.73,bangalore_govt
Bangalore,Indiranagar,Plot,2,1681.0,7402.0,2024-06-11,124.43,bangalore_govt
Bangalore,Indiranagar,Row House,4,660.0,6982.0,2024-07-17,46.08,bangalore_govt
Bangalore,Koramangala,Villa,3,503.0,13386.0,2025-02-16,67.33,bangalore_govt
Bangalore,Jayanagar,Apartment,4,1291.0,9654.0,2024-05-12,124.63,bangalore_govt
Bangalore,Electronic City,Apartment,3,1297.0,5654.0,2024-06-13,73.33,bangalore_govt
Bangalore,Whitefield,Apartment,3,31.0,4531.0,2024-04-09,1.4,bangalore_govt
Bangalore,HSR Layout,Villa,1,982.0,7070.0,2025-01-19,69.43,bangalore_govt
Bangalore,Jayanagar,Villa,3,847.0,10384.0,2024-11-30,87.95,bangalore_govt
Bangalore,Jayanagar,Apartment,3,713.0,8097.0,2024-09-21,57.73,bangalore_govt
Bangalore,Indiranagar,Plot,5,846.0,3552.0,2024-08-28,30.05,bangalore_govt
Bangalore,Koramangala,Villa,2,1409.0,7645.0,2025-01-05,107.72,bangalore_govt
Bangalore,Koramangala,Apartment,3,844.0,7995.0,2025-03-29,67.48,bangalore_govt
Bangalore,Whitefield,Apartment,3,856.0,3169.0,2025-03-05,27.13,bangalore_govt
Bangalore,Indiranagar,Apartment,3,633.0,8048.0,2024-05-21,50.94,bangalore_govt
Bangalore,Jayanagar,Apartment,3,1644.0,5973.0,2024-07-11,98.2,bangalore_govt
Bangalore,Electronic City,Apartment,3,1352.0,4329.0,2024-09-27,58.53,bangalore_govt
Bangalore,Indiranagar,Apartment,2,328.0,11209.0,2024-04-22,36.77,bangalore_govt
Bangalore,Whitefield,Apartment,3,856.0,5885.0,2024-10-25,50.38,bangalore_govt
Bangalore,Whitefield,Apartment,3,1385.0,6665.0,2025-02-04,92.31,bangalore_govt
Bangalore,Indiranagar,Apartment,4,1648.0,6639.0,2024-07-16,109.41,bangalore_govt
Bangalore,Whitefield,Apartment,4,1494.0,8004.0,2024-06-25,119.58,bangalore_govt
Bangalore,Indiranagar,Villa,2,1076.0,11533.0,2025-01-01,124.1,bangalore_govt
Bangalore,HSR Layout,Apartment,2,524.0,5608.0,2025-02-24,29.39,bangalore_govt
Bangalore,Indiranagar,Plot,5,1505.0,7386.0,2024-11-08,111.16,bangalore_govt
Bangalore,Indiranagar,Row House,3,1096.0,8242.0,2024-09-14,90.33,bangalore_govt
Bangalore,Whitefield,Apartment,4,1224.0,6262.0,2024-07-13,76.65,bangalore_govt
Bangalore,Whitefield,Apartment,2,1138.0,7354.0,2025-04-04,83.69,bangalore_govt
Bangalore,Koramangala,Apartment,3,726.0,9189.0,2024-10-10,66.71,bangalore_govt
Bangalore,Koramangala,Apartment,4,1327.0,6489.0,2024-09-24,86.11,bangalore_govt
Bangalore,HSR Layout,Apartment,4,1279.0,7323.0,2024-05-05,93.66,bangalore_govt
Bangalore,Koramangala,Apartment,2,1051.0,7137.0,2024-09-22,75.01,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1365.0,7792.0,2024-04-28,106.36,bangalore_govt
Bangalore,Whitefield,Apartment,3,719.0,8486.0,2024-07-31,61.01,bangalore_govt
Bangalore,Koramangala,Apartment,1,1106.0,9173.0,2024-09-06,101.45,bangalore_govt
Bangalore,Koramangala,Apartment,3,1209.0,11875.0,2024-11-04,143.57,bangalore_govt
Bangalore,HSR Layout,Apartment,3,593.0,2683.0,2024-10-30,15.91,bangalore_govt
Bangalore,Jayanagar,Apartment,4,1180.0,7665.0,2024-04-09,90.45,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1457.0,5271.0,2024-11-18,76.8,bangalore_govt
Bangalore,Indiranagar,Row House,2,1094.0,7229.0,2024-08-28,79.09,bangalore_govt
Bangalore,Whitefield,Apartment,1,1188.0,9762.0,2024-07-07,115.97,bangalore_govt
Bangalore,HSR Layout,Apartment,3,1397.0,10396.0,2024-11-03,145.23,bangalore_govt
Bangalore,Koramangala,Apartment,2,1064.0,10489.0,2024-07-31,111.6,bangalore_govt
Bangalore,Whitefield,Apartment,3,1096.0,10471.0,2024-07-01,114.76,bangalore_govt
Bangalore,Whitefield,Row House,2,788.0,7652.0,2024-06-06,60.3,bangalore_govt
Bangalore,Koramangala,Villa,4,1195.0,10797.0,2024-07-04,129.02,bangalore_govt
Bangalore,HSR Layout,Apartment,5,1083.0,11194.0,2025-04-04,121.23,bangalore_govt
Bangalore,Koramangala,Villa,3,1375.0,8278.0,2025-01-08,113.82,bangalore_govt
Bangalore,Jayanagar,Row House,4,1397.0,10354.0,2024-06-23,144.65,bangalore_govt
Bangalore,Whitefield,Plot,3,1477.0,8082.0,2024-11-27,119.37,bangalore_govt
Bangalore,Electronic City,Villa,3,1022.0,10820.0,2025-01-18,110.58,bangalore_govt
Bangalore,Electronic City,Villa,2,438.0,7677.0,2024-07-20,33.63,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1460.0,6781.0,2024-08-08,99.0,bangalore_govt
Bangalore,Koramangala,Apartment,3,1351.0,5760.0,2024-11-16,77.82,bangalore_govt
Bangalore,Koramangala,Apartment,4,978.0,7653.0,2024-08-21,74.85,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1394.0,8169.0,2024-10-25,113.88,bangalore_govt
Bangalore,Indiranagar,Apartment,4,693.0,6108.0,2024-08-13,42.33,bangalore_govt
Bangalore,Indiranagar,Apartment,3,1561.0,7500.0,2024-11-29,117.08,bangalore_govt
Bangalore,Whitefield,Apartment,2,1083.0,6947.0,2024-09-18,75.24,bangalore_govt
