city,locality,property_type,bedrooms,area_sqft,price_per_sqft,transaction_date,price_total,source
Delhi,Dwarka,Row House,3,1181.0,15671.0,2024-12-20,185.07,
Delhi,Greater Kailash,Apartment,3,1228.0,18657.0,2024-08-23,229.11,
Delhi,Dwarka,Apartment,1,849.0,6537.0,2024-05-28,55.5,
Delhi,Dwarka,Apartment,1,1251.0,15644.0,2024-08-31,195.71,
Delhi,Mayur Vihar,Apartment,3,1308.0,19402.0,2024-08-08,253.78,
Delhi,Greater Kailash,Apartment,3,726.0,18879.0,2024-07-21,137.06,
Delhi,Mayur Vihar,Villa,2,569.0,17805.0,2024-07-18,101.31,
Delhi,Mayur Vihar,Villa,4,1194.0,15059.0,2025-04-01,179.8,
Delhi,Greater Kailash,Apartment,3,944.0,15277.0,2024-07-19,144.21,
Delhi,Vasant Kunj,Apartment,2,1183.0,7380.0,2025-02-11,87.31,
Delhi,Mayur Vihar,Apartment,4,687.0,10948.0,2025-02-18,75.21,
Delhi,South Extension,Apartment,5,601.0,16039.0,2024-09-03,96.39,
Delhi,South Extension,Apartment,5,1166.0,11778.0,2024-10-11,137.33,
Delhi,Dwarka,Apartment,1,988.0,18100.0,2025-03-28,178.83,
Delhi,South Extension,Row House,3,425.0,17101.0,2024-12-28,72.68,
Delhi,Dwarka,Apartment,3,1530.0,21153.0,2025-03-17,323.64,
Delhi,Vasant Kunj,Plot,3,682.0,19312.0,2024-08-08,131.71,
Delhi,Greater Kailash,Apartment,5,1923.0,16023.0,2025-02-04,308.12,
Delhi,Greater Kailash,Apartment,3,900.0,18366.0,2024-10-10,165.29,
Delhi,Greater Kailash,Apartment,4,1228.0,19523.0,2024-05-03,239.74,
Delhi,South Extension,Apartment,4,1627.0,12717.0,2025-02-03,206.91,
Delhi,Vasant Kunj,Plot,4,1573.0,13518.0,2024-11-12,212.64,
Delhi,South Extension,Apartment,3,1736.0,14564.0,2024-09-02,252.83,
Delhi,South Extension,Apartment,2,613.0,12860.0,2025-04-03,78.83,
Delhi,Vasant Kunj,Apartment,2,737.0,19571.0,2024-10-28,144.24,
Delhi,Vasant Kunj,Villa,4,1172.0,12177.0,2024-08-22,142.71,
Delhi,Vasant Kunj,Apartment,2,1369.0,20632.0,2024-07-11,282.45,
Delhi,Vasant Kunj,Row House,3,1096.0,13349.0,2024-12-07,146.31,
Delhi,Greater Kailash,Apartment,2,576.0,17126.0,2025-01-07,98.65,
Delhi,Rohini,Apartment,3,1259.0,15749.0,2024-05-12,198.28,
Delhi,Rohini,Plot,4,1038.0,10608.0,2025-01-28,110.11,
Delhi,Vasant Kunj,Villa,4,1034.0,14910.0,2024-04-14,154.17,
Delhi,Rohini,Row House,2,371.0,16501.0,2024-12-29,61.22,
Delhi,Rohini,Apartment,4,1355.0,14711.0,2024-07-13,199.33,
Delhi,Vasant Kunj,Apartment,3,1146.0,8958.0,2024-12-22,102.66,
Delhi,Rohini,Apartment,2,1674.0,22656.0,2024-05-18,379.26,
Delhi,South Extension,Row House,3,1076.0,15395.0,2024-12-04,165.65,
Delhi,Dwarka,Apartment,3,1281.0,11426.0,2025-03-08,146.37,
Delhi,Dwarka,Apartment,2,1366.0,22293.0,2024-11-20,304.52,
Delhi,Vasant Kunj,Apartment,3,541.0,17778.0,2024-09-23,96.18,
Delhi,Greater Kailash,Apartment,2,1937.0,9599.0,2024-08-23,185.93,
Delhi,Vasant Kunj,Apartment,2,962.0,10300.0,2024-05-09,99.09,
Delhi,Greater Kailash,Apartment,3,1258.0,13999.0,2024-10-18,176.11,
Delhi,Dwarka,Apartment,2,1305.0,16338.0,2025-03-28,213.21,
Delhi,Vasant Kunj,Villa,3,839.0,17803.0,2025-02-25,149.37,
Delhi,Mayur Vihar,Plot,3,1691.0,19276.0,2025-03-12,325.96,
Delhi,South Extension,Apartment,3,1185.0,17428.0,2024-07-19,206.52,
Delhi,Rohini,Apartment,3,1032.0,21060.0,2024-08-23,217.34,
Delhi,Greater Kailash,Apartment,4,1144.0,15571.0,2024-12-03,178.13,
Delhi,Mayur Vihar,Apartment,3,1345.0,11582.0,2025-02-27,155.78,
Delhi,Rohini,Apartment,3,1103.0,14985.0,2024-05-13,165.28,
Delhi,Rohini,Apartment,2,1382.0,14690.0,2024-07-29,203.02,
Delhi,Vasant Kunj,Apartment,3,561.0,3398.0,2024-10-12,19.06,
Delhi,Rohini,Villa,3,861.0,12474.0,2025-01-06,107.4,
Delhi,South Extension,Apartment,1,416.0,16414.0,2025-02-28,68.28,
Delhi,Mayur Vihar,Villa,3,1739.0,13091.0,2024-05-25,227.65,
Delhi,Rohini,Apartment,3,1735.0,12092.0,2024-10-12,209.8,
Delhi,Vasant Kunj,Apartment,4,1301.0,19101.0,2024-06-26,248.5,
Delhi,South Extension,Apartment,5,776.0,10876.0,2025-01-15,84.4,
Delhi,Dwarka,Apartment,3,1865.0,18202.0,2024-12-13,339.47,
Delhi,Mayur Vihar,Apartment,2,907.0,9003.0,2025-02-25,81.66,
Delhi,Rohini,Apartment,1,1032.0,27423.0,2024-06-09,283.01,
Delhi,Vasant Kunj,Apartment,4,1151.0,14029.0,2024-08-25,161.47,
Delhi,Dwarka,Apartment,4,1244.0,13545.0,2024-05-23,168.5,
Delhi,Dwarka,Apartment,2,1306.0,20144.0,2024-04-22,263.08,
Delhi,Greater Kailash,Apartment,3,1319.0,13116.0,2024-12-12,173.0,
Delhi,South Extension,Apartment,1,1054.0,21547.0,2024-10-02,227.11,
Delhi,Rohini,Apartment,2,1314.0,16672.0,2024-05-18,219.07,
Delhi,Vasant Kunj,Plot,2,1039.0,14467.0,2025-02-09,150.31,
Delhi,Greater Kailash,Apartment,2,1285.0,13987.0,2025-02-25,179.73,
Delhi,South Extension,Apartment,5,1259.0,20434.0,2024-04-17,257.26,
Delhi,Greater Kailash,Apartment,3,1344.0,16037.0,2025-02-25,215.54,
Delhi,Mayur Vihar,Apartment,2,1304.0,16945.0,2024-04-24,220.96,
Delhi,South Extension,Apartment,3,958.0,17435.0,2024-08-12,167.03,
Delhi,South Extension,Apartment,4,1247.0,15598.0,2024-06-21,194.51,
Delhi,Rohini,Row House,5,1309.0,17339.0,2024-07-18,226.97,
Delhi,South Extension,Villa,1,687.0,14468.0,2024-09-02,99.4,
Delhi,Greater Kailash,Plot,2,1012.0,14776.0,2024-11-10,149.53,
Delhi,South Extension,Apartment,2,1295.0,9964.0,2024-05-05,129.03,
Delhi,Rohini,Apartment,2,1647.0,16340.0,2024-10-20,269.12,
Delhi,Rohini,Apartment,2,1364.0,7262.0,2025-01-04,99.05,
Delhi,Mayur Vihar,Apartment,3,1667.0,16276.0,2024-04-18,271.32,
Delhi,Greater Kailash,Apartment,2,973.0,13737.0,2025-02-06,133.66,
Delhi,Dwarka,Villa,2,1180.0,16686.0,2025-02-06,196.89,
Delhi,Dwarka,Apartment,2,1358.0,10280.0,2024-06-06,139.6,
Delhi,South Extension,Row House,2,356.0,5463.0,2024-10-19,19.45,
Delhi,Mayur Vihar,Apartment,2,1583.0,13421.0,2024-07-11,212.45,
Delhi,Vasant Kunj,Villa,3,505.0,10293.0,2024-04-08,51.98,
Delhi,South Extension,Apartment,1,1419.0,6987.0,2025-02-20,99.15,
Delhi,Mayur Vihar,Apartment,2,1320.0,18456.0,2024-04-26,243.62,
Delhi,Greater Kailash,Apartment,3,351.0,22206.0,2024-10-07,77.94,
Delhi,Greater Kailash,Apartment,3,368.0,11414.0,2024-10-18,42.0,
Delhi,Greater Kailash,Apartment,2,1558.0,14659.0,2024-04-15,228.39,
Delhi,Greater Kailash,Row House,2,1489.0,13615.0,2024-09-27,202.73,
Delhi,Greater Kailash,Villa,1,818.0,12035.0,2024-11-02,98.45,
Delhi,Mayur Vihar,Apartment,4,818.0,17987.0,2024-09-30,147.13,
Delhi,Mayur Vihar,Apartment,3,1264.0,19546.0,2025-03-30,247.06,
Delhi,Rohini,Apartment,3,1096.0,11091.0,2024-11-24,121.56,
Delhi,Dwarka,Villa,4,1437.0,15201.0,2024-08-14,218.44,
Delhi,Greater Kailash,Apartment,1,1253.0,20780.0,2025-02-20,260.37,
Delhi,Vasant Kunj,Apartment,4,1607.0,18101.0,2024-05-27,290.88,
Delhi,Mayur Vihar,Apartment,3,1410.0,18770.0,2024-07-31,264.66,
Delhi,Vasant Kunj,Apartment,2,1331.0,21156.0,2025-03-06,281.59,
Delhi,Vasant Kunj,Apartment,3,987.0,21097.0,2025-03-14,208.23,
Delhi,Vasant Kunj,Apartment,3,964.0,19629.0,2024-10-28,189.22,
Delhi,Rohini,Plot,3,1083.0,15652.0,2024-04-08,169.51,
Delhi,Mayur Vihar,Apartment,5,1689.0,13279.0,2024-10-30,224.28,
Delhi,Vasant Kunj,Apartment,2,970.0,15466.0,2025-02-26,150.02,
Delhi,Greater Kailash,Apartment,3,1183.0,12595.0,2025-01-14,149.0,
Delhi,South Extension,Apartment,2,382.0,6214.0,2024-04-15,23.74,
Delhi,Vasant Kunj,Plot,4,1316.0,13742.0,2024-07-22,180.84,
Delhi,Rohini,Apartment,3,1822.0,16609.0,2024-09-12,302.62,
Delhi,Mayur Vihar,Apartment,1,801.0,12357.0,2025-01-19,98.98,
Delhi,Rohini,Apartment,1,2116.0,14132.0,2025-03-25,299.03,
Delhi,Vasant Kunj,Apartment,2,1158.0,14307.0,2024-06-15,165.68,
Delhi,Mayur Vihar,Villa,1,277.0,21106.0,2024-08-25,58.46,
Delhi,South Extension,Apartment,1,977.0,13383.0,2025-03-24,130.75,
Delhi,Vasant Kunj,Apartment,3,1526.0,21105.0,2025-02-19,322.06,
Delhi,Rohini,Apartment,3,1740.0,2794.0,2024-11-02,48.62,
Delhi,Dwarka,Apartment,3,1330.0,21065.0,2024-12-14,280.16,
Delhi,Greater Kailash,Apartment,4,1602.0,20838.0,2024-08-16,333.82,
Delhi,Rohini,Apartment,3,723.0,19060.0,2025-03-20,137.8,
Delhi,Mayur Vihar,Apartment,3,882.0,5946.0,2024-04-11,52.44,
Delhi,Greater Kailash,Apartment,3,1369.0,14196.0,2024-05-16 00:00:00,194.34,delhi_govt
Delhi,South Extension,Apartment,3,1218.0,6692.0,2024-04-14 00:00:00,81.51,delhi_govt
Delhi,Rohini,Apartment,4,1357.0,11058.0,2024-10-29 00:00:00,150.06,delhi_govt
Delhi,South Extension,Villa,2,1393.0,14139.0,2024-04-23 00:00:00,196.96,delhi_govt
Delhi,South Extension,Row House,3,1720.0,12980.0,2024-04-23 00:00:00,223.26,delhi_govt
Delhi,Dwarka,Villa,4,1050.0,15039.0,2024-06-24 00:00:00,157.91,delhi_govt
Delhi,Rohini,Apartment,3,634.0,8786.0,2025-03-19 00:00:00,55.7,delhi_govt
Delhi,Rohini,Apartment,3,1187.0,12929.0,2025-02-21 00:00:00,153.47,delhi_govt
Delhi,Rohini,Apartment,3,886.0,15684.0,2024-11-02 00:00:00,138.96,delhi_govt
Delhi,South Extension,Row House,3,794.0,15046.0,2024-04-16 00:00:00,119.47,delhi_govt
Delhi,Greater Kailash,Villa,4,1132.0,17011.0,2024-08-18 00:00:00,192.56,delhi_govt
Delhi,Rohini,Apartment,3,1377.0,16749.0,2024-05-25 00:00:00,230.63,delhi_govt
Delhi,Mayur Vihar,Villa,5,832.0,13168.0,2024-08-24 00:00:00,109.56,delhi_govt
Delhi,South Extension,Villa,1,1508.0,15541.0,2024-09-01 00:00:00,234.36,delhi_govt
Delhi,Dwarka,Apartment,1,783.0,11400.0,2025-02-09 00:00:00,89.26,delhi_govt
Delhi,Greater Kailash,Row House,3,1022.0,13784.0,2025-03-06 00:00:00,140.87,delhi_govt
Delhi,Mayur Vihar,Plot,2,1224.0,10250.0,2024-04-14 00:00:00,125.46,delhi_govt
Delhi,Mayur Vihar,Apartment,2,976.0,19794.0,2025-02-06 00:00:00,193.19,delhi_govt
Delhi,Dwarka,Apartment,2,532.0,13769.0,2024-04-18 00:00:00,73.25,delhi_govt
Delhi,Greater Kailash,Apartment,2,1397.0,19788.0,2024-08-14 00:00:00,276.44,delhi_govt
Delhi,South Extension,Apartment,1,900.0,16402.0,2024-12-20 00:00:00,147.62,delhi_govt
Delhi,Vasant Kunj,Apartment,5,1338.0,11015.0,2024-09-27 00:00:00,147.38,delhi_govt
Delhi,Greater Kailash,Apartment,2,695.0,16130.0,2025-03-19 00:00:00,112.1,delhi_govt
Delhi,Dwarka,Row House,3,750.0,18644.0,2024-08-23 00:00:00,139.83,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1376.0,14651.0,2024-10-21 00:00:00,201.6,delhi_govt
Delhi,South Extension,Apartment,4,1209.0,15333.0,2025-01-25 00:00:00,185.38,delhi_govt
Delhi,Greater Kailash,Apartment,1,960.0,12518.0,2024-04-09 00:00:00,120.17,delhi_govt
Delhi,Vasant Kunj,Apartment,4,1214.0,15108.0,2025-02-11 00:00:00,183.41,delhi_govt
Delhi,Vasant Kunj,Villa,3,795.0,16071.0,2024-08-04 00:00:00,127.76,delhi_govt
Delhi,Rohini,Apartment,3,1135.0,12395.0,2024-04-21 00:00:00,140.68,delhi_govt
Delhi,Rohini,Apartment,3,1141.0,10143.0,2025-01-20 00:00:00,115.73,delhi_govt
Delhi,Dwarka,Apartment,4,980.0,20796.0,2025-03-02 00:00:00,203.8,delhi_govt
Delhi,Greater Kailash,Villa,2,833.0,17719.0,2024-07-13 00:00:00,147.6,delhi_govt
Delhi,Greater Kailash,Villa,3,1122.0,12536.0,2024-05-24 00:00:00,140.65,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1082.0,15988.0,2024-06-10 00:00:00,172.99,delhi_govt
Delhi,Mayur Vihar,Apartment,3,951.0,8346.0,2024-12-06 00:00:00,79.37,delhi_govt
Delhi,Mayur Vihar,Apartment,5,769.0,6103.0,2024-05-17 00:00:00,46.93,delhi_govt
Delhi,Rohini,Apartment,2,1104.0,19879.0,2025-03-12 00:00:00,219.46,delhi_govt
Delhi,Greater Kailash,Apartment,5,952.0,16033.0,2024-10-28 00:00:00,152.63,delhi_govt
Delhi,Greater Kailash,Apartment,1,769.0,14785.0,2025-01-12 00:00:00,113.7,delhi_govt
Delhi,Vasant Kunj,Apartment,1,1114.0,16047.0,2024-12-13 00:00:00,178.76,delhi_govt
Delhi,Rohini,Apartment,1,1615.0,29518.0,2024-08-26 00:00:00,476.72,delhi_govt
Delhi,South Extension,Plot,2,983.0,18911.0,2024-10-22 00:00:00,185.9,delhi_govt
Delhi,Rohini,Apartment,3,1579.0,10296.0,2024-09-27 00:00:00,162.57,delhi_govt
Delhi,South Extension,Apartment,1,1777.0,7438.0,2024-10-13 00:00:00,132.17,delhi_govt
Delhi,Vasant Kunj,Apartment,1,795.0,19745.0,2025-04-05 00:00:00,156.97,delhi_govt
Delhi,Dwarka,Apartment,4,1103.0,18852.0,2024-08-20 00:00:00,207.94,delhi_govt
Delhi,Greater Kailash,Villa,4,1773.0,17588.0,2025-01-10 00:00:00,311.84,delhi_govt
Delhi,Vasant Kunj,Apartment,4,1061.0,11342.0,2025-02-03 00:00:00,120.34,delhi_govt
Delhi,Greater Kailash,Apartment,4,1112.0,16635.0,2024-05-21 00:00:00,184.98,delhi_govt
Delhi,Mayur Vihar,Villa,3,566.0,11745.0,2024-09-12 00:00:00,66.48,delhi_govt
Delhi,Dwarka,Apartment,2,930.0,17983.0,2024-12-22 00:00:00,167.24,delhi_govt
Delhi,Dwarka,Apartment,2,1278.0,19422.0,2024-05-23 00:00:00,248.21,delhi_govt
Delhi,Vasant Kunj,Plot,3,1877.0,12554.0,2024-06-19 00:00:00,235.64,delhi_govt
Delhi,Dwarka,Apartment,2,1037.0,20093.0,2024-07-30 00:00:00,208.36,delhi_govt
Delhi,South Extension,Apartment,3,568.0,15517.0,2025-03-24 00:00:00,88.14,delhi_govt
Delhi,Dwarka,Row House,1,650.0,17213.0,2024-10-25 00:00:00,111.88,delhi_govt
Delhi,Greater Kailash,Apartment,2,1089.0,9107.0,2025-02-22 00:00:00,99.18,delhi_govt
Delhi,Greater Kailash,Apartment,3,1477.0,16045.0,2024-12-16 00:00:00,236.98,delhi_govt
Delhi,Greater Kailash,Apartment,3,1304.0,11960.0,2024-09-13 00:00:00,155.96,delhi_govt
Delhi,Greater Kailash,Plot,3,1247.0,17136.0,2024-07-24 00:00:00,213.69,delhi_govt
Delhi,South Extension,Apartment,3,1519.0,21602.0,2024-06-03 00:00:00,328.13,delhi_govt
Delhi,Rohini,Apartment,1,870.0,16303.0,2024-11-13 00:00:00,141.84,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1106.0,10946.0,2024-11-11 00:00:00,121.06,delhi_govt
Delhi,Vasant Kunj,Apartment,4,933.0,17819.0,2024-06-09 00:00:00,166.25,delhi_govt
Delhi,Greater Kailash,Apartment,3,1013.0,16808.0,2024-10-24 00:00:00,170.27,delhi_govt
Delhi,Dwarka,Apartment,2,778.0,24264.0,2024-10-19 00:00:00,188.77,delhi_govt
Delhi,Greater Kailash,Apartment,4,990.0,16143.0,2024-06-12 00:00:00,159.82,delhi_govt
Delhi,Dwarka,Apartment,2,1091.0,12365.0,2024-08-16 00:00:00,134.9,delhi_govt
Delhi,Mayur Vihar,Apartment,3,981.0,18468.0,2024-07-09 00:00:00,181.17,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1048.0,14425.0,2025-02-05 00:00:00,151.17,delhi_govt
Delhi,Mayur Vihar,Apartment,3,1230.0,15361.0,2024-06-14 00:00:00,188.94,delhi_govt
Delhi,Dwarka,Apartment,3,1496.0,10822.0,2024-08-14 00:00:00,161.9,delhi_govt
Delhi,Greater Kailash,Villa,2,1520.0,14449.0,2024-10-23 00:00:00,219.62,delhi_govt
Delhi,Mayur Vihar,Apartment,4,1344.0,15139.0,2024-09-24 00:00:00,203.47,delhi_govt
Delhi,South Extension,Apartment,3,697.0,14422.0,2024-08-15 00:00:00,100.52,delhi_govt
Delhi,Dwarka,Apartment,2,985.0,12341.0,2024-10-05 00:00:00,121.56,delhi_govt
Delhi,Dwarka,Plot,2,1012.0,16297.0,2024-05-08 00:00:00,164.93,delhi_govt
Delhi,Greater Kailash,Villa,2,890.0,10844.0,2024-08-17 00:00:00,96.51,delhi_govt
Delhi,Dwarka,Apartment,1,1210.0,9785.0,2024-04-10 00:00:00,118.4,delhi_govt
Delhi,Dwarka,Apartment,3,590.0,18193.0,2024-12-20 00:00:00,107.34,delhi_govt
Delhi,Mayur Vihar,Plot,4,1642.0,17780.0,2024-08-26 00:00:00,291.95,delhi_govt
Delhi,Greater Kailash,Apartment,3,1482.0,9116.0,2025-01-16 00:00:00,135.1,delhi_govt
Delhi,Mayur Vihar,Apartment,2,1253.0,6767.0,2024-08-15 00:00:00,84.79,delhi_govt
Delhi,Mayur Vihar,Apartment,1,1080.0,10461.0,2024-10-04 00:00:00,112.98,delhi_govt
Delhi,Greater Kailash,Apartment,2,1493.0,14423.0,2024-10-03 00:00:00,215.34,delhi_govt
Delhi,Vasant Kunj,Row House,3,1321.0,20195.0,2024-11-23 00:00:00,266.78,delhi_govt
Delhi,Mayur Vihar,Villa,3,1454.0,14313.0,2024-08-29 00:00:00,208.11,delhi_govt
Delhi,South Extension,Apartment,2,1081.0,11538.0,2024-06-22 00:00:00,124.73,delhi_govt
Delhi,South Extension,Apartment,3,1673.0,15669.0,2024-04-07 00:00:00,262.14,delhi_govt
Delhi,Dwarka,Row House,4,1473.0,14487.0,2024-09-16 00:00:00,213.39,delhi_govt
Delhi,South Extension,Plot,3,1263.0,8785.0,2024-11-11 00:00:00,110.95,delhi_govt
Delhi,Dwarka,Apartment,4,1502.0,8812.0,2024-05-17 00:00:00,132.36,delhi_govt
Delhi,Vasant Kunj,Plot,3,966.0,8933.0,2024-11-30 00:00:00,86.29,delhi_govt
Delhi,Greater Kailash,Row House,3,726.0,26159.0,2024-11-22 00:00:00,189.91,delhi_govt
Delhi,Greater Kailash,Villa,3,1203.0,18870.0,2024-12-13 00:00:00,227.01,delhi_govt
Delhi,Greater Kailash,Apartment,3,1082.0,12328.0,2024-07-16 00:00:00,133.39,delhi_govt
Delhi,South Extension,Apartment,2,1037.0,19987.0,2025-02-01 00:00:00,207.27,delhi_govt
Delhi,Vasant Kunj,Villa,2,1489.0,12444.0,2024-11-22 00:00:00,185.29,delhi_govt
Delhi,South Extension,Apartment,2,1153.0,19838.0,2025-02-24 00:00:00,228.73,delhi_govt
Delhi,South Extension,Villa,3,1184.0,15361.0,2024-06-14 00:00:00,181.87,delhi_govt
Delhi,Vasant Kunj,Apartment,2,995.0,12035.0,2025-04-03 00:00:00,119.75,delhi_govt
Delhi,Vasant Kunj,Apartment,4,1382.0,18059.0,2024-09-24 00:00:00,249.58,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1325.0,15619.0,2024-12-17 00:00:00,206.95,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1380.0,16792.0,2024-08-28 00:00:00,231.73,delhi_govt
Delhi,Greater Kailash,Row House,2,941.0,15970.0,2025-04-02 00:00:00,150.28,delhi_govt
Delhi,Rohini,Villa,4,1517.0,15923.0,2024-08-05 00:00:00,241.55,delhi_govt
Delhi,Rohini,Villa,4,1688.0,18602.0,2024-10-22 00:00:00,314.0,delhi_govt
Delhi,Vasant Kunj,Apartment,3,1369.0,26627.0,2025-03-11 00:00:00,364.52,delhi_govt
Delhi,Rohini,Apartment,2,841.0,20620.0,2025-03-20 00:00:00,173.41,delhi_govt
Delhi,Rohini,Apartment,3,843.0,15988.0,2024-09-02 00:00:00,134.78,delhi_govt
