city,locality,property_type,bedrooms,area_sqft,price_per_sqft,transaction_date,price_total,source
Mumbai,Powai,Apartment,3,831.0,33351.0,2024-06-17,277.15,
Mumbai,Andheri,Row House,1,1762.0,26886.0,2024-10-17,473.73,
Mumbai,Andheri,Apartment,4,1419.0,20120.0,2024-10-05,285.5,
Mumbai,Worli,Row House,4,883.0,21205.0,2024-04-07,187.24,
Mumbai,Worli,Apartment,2,1345.0,34302.0,2025-02-26,461.36,
Mumbai,Goregaon,Apartment,1,1158.0,19130.0,2025-03-22,221.53,
Mumbai,Bandra,Apartment,4,1070.0,41177.0,2025-04-02,440.59,
Mumbai,Powai,Apartment,3,1241.0,24477.0,2024-04-22,303.76,
Mumbai,Powai,Apartment,3,1016.0,34930.0,2024-09-08,354.89,
Mumbai,Goregaon,Apartment,3,1072.0,24957.0,2024-10-27,267.54,
Mumbai,Malad,Apartment,3,1247.0,22678.0,2025-03-21,282.79,
Mumbai,Malad,Apartment,4,1616.0,31969.0,2024-12-19,516.62,
Mumbai,Goregaon,Apartment,4,1075.0,38414.0,2024-05-30,412.95,
Mumbai,Malad,Apartment,4,864.0,28021.0,2024-08-22,242.1,
Mumbai,Worli,Apartment,3,391.0,29476.0,2024-10-18,115.25,
Mumbai,Powai,Apartment,4,1588.0,36459.0,2025-03-03,578.97,
Mumbai,Goregaon,Villa,3,921.0,36724.0,2024-07-29,338.23,
Mumbai,Powai,Apartment,3,1160.0,29692.0,2024-08-02,344.43,
Mumbai,Andheri,Row House,2,1572.0,26452.0,2024-07-11,415.83,
Mumbai,Worli,Apartment,4,1068.0,30661.0,2024-11-16,327.46,
Mumbai,Juhu,Villa,4,942.0,28473.0,2024-07-06,268.22,
Mumbai,Worli,Villa,3,1426.0,32504.0,2024-12-31,463.51,
Mumbai,Goregaon,Apartment,4,1138.0,20446.0,2024-08-22,232.68,
Mumbai,Juhu,Apartment,3,1176.0,32217.0,2025-02-26,378.87,
Mumbai,Andheri,Apartment,2,543.0,24254.0,2024-06-08,131.7,
Mumbai,Goregaon,Plot,2,1362.0,37247.0,2025-03-08,507.3,
Mumbai,Bandra,Apartment,2,1113.0,24620.0,2024-05-23,274.02,
Mumbai,Powai,Apartment,2,589.0,24759.0,2024-08-04,145.83,
Mumbai,Andheri,Villa,1,1146.0,33563.0,2024-08-13,384.63,
Mumbai,Powai,Villa,3,381.0,30114.0,2024-10-03,114.73,
Mumbai,Malad,Apartment,2,1703.0,48213.0,2024-07-08,821.07,
Mumbai,Bandra,Apartment,3,669.0,16966.0,2024-08-13,113.5,
Mumbai,Bandra,Plot,2,1484.0,30879.0,2024-08-10,458.24,
Mumbai,Andheri,Apartment,3,756.0,39037.0,2024-07-14,295.12,
Mumbai,Bandra,Apartment,2,1168.0,25373.0,2024-04-12,296.36,
Mumbai,Juhu,Villa,2,726.0,22716.0,2024-05-01,164.92,
Mumbai,Bandra,Apartment,3,1299.0,23033.0,2025-01-31,299.2,
Mumbai,Powai,Villa,3,929.0,17104.0,2024-10-11,158.9,
Mumbai,Powai,Apartment,2,1140.0,40798.0,2025-04-03,465.1,
Mumbai,Goregaon,Apartment,4,1005.0,27363.0,2024-11-15,275.0,
Mumbai,Powai,Apartment,1,590.0,26416.0,2024-10-30,155.85,
Mumbai,Goregaon,Apartment,3,1151.0,13007.0,2024-05-17,149.71,
Mumbai,Powai,Apartment,5,849.0,18530.0,2024-11-11,157.32,
Mumbai,Juhu,Row House,3,1314.0,41723.0,2024-06-17,548.24,
Mumbai,Goregaon,Apartment,3,929.0,32425.0,2024-11-04,301.23,
Mumbai,Worli,Apartment,3,977.0,39332.0,2024-09-25,384.27,
Mumbai,Malad,Row House,3,1505.0,38320.0,2025-01-23,576.72,
Mumbai,Andheri,Row House,3,1714.0,21995.0,2024-06-05,376.99,
Mumbai,Powai,Apartment,2,1236.0,49439.0,2024-04-27,611.07,
Mumbai,Bandra,Plot,2,914.0,45598.0,2024-11-17,416.77,
Mumbai,Powai,Apartment,3,888.0,25490.0,2024-10-01,226.35,
Mumbai,Bandra,Apartment,4,754.0,1454.0,2024-06-17,10.96,
Mumbai,Malad,Villa,3,812.0,27148.0,2025-02-04,220.44,
Mumbai,Malad,Villa,2,918.0,31906.0,2024-09-20,292.9,
Mumbai,Malad,Plot,3,1589.0,25458.0,2024-06-15,404.53,
Mumbai,Bandra,Apartment,3,941.0,28228.0,2024-05-22,265.63,
Mumbai,Powai,Plot,2,632.0,23371.0,2024-06-08,147.7,
Mumbai,Malad,Plot,2,1012.0,37373.0,2024-04-27,378.21,
Mumbai,Juhu,Plot,3,1053.0,30509.0,2025-03-26,321.26,
Mumbai,Goregaon,Villa,3,1011.0,37612.0,2025-02-03,380.26,
Mumbai,Bandra,Apartment,2,1240.0,39778.0,2024-05-08,493.25,
Mumbai,Bandra,Apartment,2,1021.0,12605.0,2024-08-23,128.7,
Mumbai,Powai,Apartment,1,1231.0,23836.0,2024-11-04,293.42,
Mumbai,Bandra,Plot,1,766.0,25008.0,2024-09-19,191.56,
Mumbai,Bandra,Row House,5,1534.0,50571.0,2025-02-13,775.76,
Mumbai,Malad,Apartment,4,1076.0,31192.0,2024-07-20,335.63,
Mumbai,Powai,Apartment,2,1120.0,36500.0,2025-02-06,408.8,
Mumbai,Malad,Apartment,5,765.0,14954.0,2025-01-24,114.4,
Mumbai,Goregaon,Apartment,3,1142.0,31146.0,2024-11-09,355.69,
Mumbai,Goregaon,Row House,3,1195.0,37826.0,2024-04-22,452.02,
Mumbai,Malad,Apartment,3,649.0,36896.0,2025-02-02,239.46,
Mumbai,Goregaon,Apartment,1,502.0,34987.0,2024-05-31,175.63,
Mumbai,Powai,Apartment,1,1088.0,30104.0,2024-08-06,327.53,
Mumbai,Andheri,Apartment,3,853.0,30493.0,2024-05-11,260.11,
Mumbai,Malad,Apartment,3,1078.0,16454.0,2024-12-20,177.37,
Mumbai,Juhu,Villa,2,613.0,22796.0,2024-08-23,139.74,
Mumbai,Juhu,Villa,4,532.0,31848.0,2024-05-28,169.43,
Mumbai,Bandra,Apartment,3,1062.0,24272.0,2024-08-31,257.77,
Mumbai,Goregaon,Apartment,2,895.0,35511.0,2024-08-08,317.82,
Mumbai,Juhu,Apartment,4,367.0,33734.0,2024-07-21,123.8,
Mumbai,Bandra,Apartment,5,1403.0,40939.0,2024-07-18,574.37,
Mumbai,Andheri,Apartment,5,608.0,37666.0,2025-04-01,229.01,
Mumbai,Powai,Apartment,1,1772.0,31818.0,2024-07-19,563.81,
Mumbai,Powai,Row House,3,813.0,35984.0,2025-02-11,292.55,
Mumbai,Powai,Apartment,3,1120.0,38041.0,2025-02-18,426.06,
Mumbai,Juhu,Plot,3,1494.0,25941.0,2024-09-03,387.56,
Mumbai,Andheri,Apartment,5,1444.0,27365.0,2024-10-11,395.15,
Mumbai,Juhu,Apartment,3,1596.0,29225.0,2025-03-28,466.43,
Mumbai,Goregaon,Apartment,4,543.0,26196.0,2024-12-28,142.24,
Mumbai,Juhu,Apartment,4,659.0,38125.0,2025-03-17,251.24,
Mumbai,Andheri,Plot,4,1068.0,24982.0,2024-08-08,266.81,
Mumbai,Andheri,Apartment,3,1252.0,40013.0,2025-02-04,500.96,
Mumbai,Goregaon,Apartment,2,997.0,27064.0,2024-10-10,269.83,
Mumbai,Andheri,Apartment,2,509.0,33779.0,2024-05-03,171.94,
Mumbai,Andheri,Villa,4,1149.0,31331.0,2025-02-03,359.99,
Mumbai,Powai,Apartment,2,942.0,22192.0,2024-11-12,209.05,
Mumbai,Goregaon,Row House,3,938.0,29841.0,2024-09-02,279.91,
Mumbai,Worli,Apartment,2,317.0,32669.0,2025-04-03,103.56,
Mumbai,Worli,Apartment,3,1239.0,29486.0,2024-10-28,365.33,
Mumbai,Andheri,Plot,4,1044.0,19258.0,2024-08-22,201.05,
Mumbai,Worli,Villa,4,1539.0,43611.0,2024-07-11,671.17,
Mumbai,Worli,Row House,2,978.0,30702.0,2024-12-07,300.27,
Mumbai,Andheri,Apartment,4,1170.0,23646.0,2025-01-07,276.66,
Mumbai,Worli,Apartment,3,1250.0,42966.0,2024-05-12,537.08,
Mumbai,Juhu,Apartment,2,476.0,34939.0,2025-01-28,166.31,
Mumbai,Bandra,Row House,3,1785.0,20399.0,2024-04-14,364.12,
Mumbai,Goregaon,Apartment,3,871.0,21644.0,2024-12-29,188.52,
Mumbai,Bandra,Apartment,2,1148.0,28221.0,2024-07-13,323.98,
Mumbai,Andheri,Apartment,3,1192.0,32378.0,2024-12-22,385.95,
Mumbai,Powai,Apartment,2,756.0,34982.0,2024-05-18,264.46,
Mumbai,Goregaon,Apartment,2,1554.0,37601.0,2024-12-04,584.32,
Mumbai,Andheri,Apartment,3,1080.0,34317.0,2025-03-08,370.62,
Mumbai,Powai,Apartment,2,936.0,40774.0,2024-11-20,381.64,
Mumbai,Bandra,Villa,3,1042.0,31014.0,2024-09-23,323.17,
Mumbai,Andheri,Plot,3,1229.0,23923.0,2024-08-23,294.01,
Mumbai,Goregaon,Apartment,3,1003.0,29973.0,2024-05-09,300.63,
Mumbai,Goregaon,Apartment,3,1265.0,29448.0,2024-10-18,372.52,
Mumbai,Malad,Apartment,4,495.0,9374.0,2025-03-28,46.4,
Mumbai,Juhu,Apartment,3,776.0,25509.0,2025-02-25,197.95,
Mumbai,Worli,Apartment,3,358.0,32514.0,2025-03-12,116.4,
Mumbai,Powai,Apartment,2,1599.0,26606.0,2024-07-19,425.43,
Mumbai,Malad,Apartment,3,1595.0,24830.0,2024-08-23,396.04,
Mumbai,Worli,Villa,3,1188.0,37291.0,2024-12-03,443.02,
Mumbai,Worli,Apartment,1,696.0,22668.0,2025-02-27,157.77,
Mumbai,Andheri,Villa,3,1717.0,35693.0,2024-05-13,612.85,
Mumbai,Worli,Apartment,3,819.0,19338.0,2024-07-29,158.38,
Mumbai,Juhu,Apartment,4,936.0,52086.0,2024-10-12,487.52,
Mumbai,Goregaon,Apartment,5,1048.0,28275.0,2025-01-06,296.32,
Mumbai,Malad,Apartment,3,1135.0,27414.0,2025-02-28,311.15,
Mumbai,Worli,Apartment,2,1193.0,39145.0,2024-05-25,467.0,
Mumbai,Andheri,Apartment,1,1205.0,26650.0,2024-10-12,321.13,
Mumbai,Juhu,Apartment,4,957.0,41639.0,2024-06-26,398.49,
Mumbai,Bandra,Apartment,4,1200.0,32973.0,2025-01-15,395.68,
Mumbai,Goregaon,Apartment,2,943.0,29053.0,2024-12-13,273.97,
Mumbai,Goregaon,Apartment,3,1174.0,28200.0,2025-02-25,331.07,
Mumbai,Malad,Apartment,1,1149.0,39661.0,2024-06-09,455.7,
Mumbai,Goregaon,Apartment,2,1229.0,31844.0,2024-08-25,391.36,
Mumbai,Worli,Plot,2,1191.0,33458.0,2024-05-23,398.48,
Mumbai,Andheri,Apartment,2,867.0,34328.0,2024-04-22,297.62,
Mumbai,Goregaon,Apartment,5,1138.0,31063.0,2024-12-12,353.5,
Mumbai,Goregaon,Apartment,3,1196.0,34159.0,2024-10-02,408.54,
Mumbai,Bandra,Apartment,2,613.0,29053.0,2024-05-18,178.09,
Mumbai,Bandra,Apartment,3,918.0,29602.0,2025-02-09,271.75,
Mumbai,Powai,Apartment,4,1182.0,21047.0,2025-02-25,248.78,
Mumbai,Juhu,Row House,5,1513.0,32382.0,2024-04-17,489.94,
Mumbai,Worli,Villa,1,1247.0,16244.0,2025-02-25,202.56,
Mumbai,Goregaon,Plot,2,1532.0,32268.0,2024-04-24,494.35,
Mumbai,Goregaon,Apartment,2,880.0,27755.0,2024-08-12,244.24,
Mumbai,Andheri,Apartment,2,1075.0,32997.0,2024-06-21,354.72,
Mumbai,Powai,Apartment,2,1242.0,21609.0,2024-07-18,268.38,
Mumbai,Juhu,Apartment,3,302.0,13045.0,2024-09-02,39.4,
Mumbai,Powai,Apartment,2,1453.0,27193.0,2024-11-10,395.11,
Mumbai,Malad,Villa,2,442.0,21633.0,2024-05-05,95.62,
Mumbai,Juhu,Apartment,2,1299.0,15756.0,2024-10-20,204.67,
Mumbai,Goregaon,Row House,2,1206.0,36144.0,2025-01-04,435.9,
Mumbai,Goregaon,Apartment,2,298.0,42810.0,2024-04-18,127.57,
Mumbai,Juhu,Villa,3,313.0,23624.0,2025-02-06,73.94,
Mumbai,Goregaon,Apartment,1,1430.0,29394.0,2025-02-06,420.33,
Mumbai,Worli,Apartment,2,1364.0,27538.0,2024-06-06,375.62,
Mumbai,Juhu,Apartment,3,736.0,24729.0,2024-10-19,182.01,
Mumbai,Powai,Apartment,3,735.0,35310.0,2024-07-11,259.53,
Mumbai,Juhu,Apartment,2,1154.0,38081.0,2024-04-08,439.45,
Mumbai,Goregaon,Row House,2,996.0,23051.0,2025-02-20,229.59,
Mumbai,Worli,Villa,1,1316.0,30358.0,2024-04-26,399.51,
Mumbai,Worli,Apartment,4,1144.0,40276.0,2024-10-07,460.76,
Mumbai,Malad,Apartment,3,1475.0,35512.0,2024-10-18,523.8,
Mumbai,Powai,Apartment,3,1291.0,36702.0,2024-04-15,473.82,
Mumbai,Bandra,Villa,4,1216.0,40944.0,2024-09-27,497.88,
Mumbai,Bandra,Apartment,1,894.0,40839.0,2024-11-02,365.1,
Mumbai,Juhu,Apartment,4,872.0,38229.0,2024-09-30,333.36,
Mumbai,Goregaon,Apartment,3,824.0,15431.0,2024-12-02 00:00:00,127.15,maharera
Mumbai,Powai,Apartment,2,1067.0,25219.0,2025-02-24 00:00:00,269.09,maharera
Mumbai,Juhu,Apartment,4,1214.0,32962.0,2024-07-26 00:00:00,400.16,maharera
Mumbai,Goregaon,Apartment,1,385.0,34675.0,2025-03-30 00:00:00,133.5,maharera
Mumbai,Worli,Apartment,3,1348.0,29196.0,2024-09-02 00:00:00,393.56,maharera
Mumbai,Juhu,Apartment,2,899.0,29541.0,2025-01-27 00:00:00,265.57,maharera
Mumbai,Juhu,Villa,1,1128.0,33284.0,2025-01-27 00:00:00,375.44,maharera
Mumbai,Goregaon,Apartment,3,1359.0,28151.0,2025-01-15 00:00:00,382.57,maharera
Mumbai,Bandra,Apartment,2,588.0,41145.0,2025-03-07 00:00:00,241.93,maharera
Mumbai,Worli,Apartment,3,787.0,36715.0,2025-01-23 00:00:00,288.95,maharera
Mumbai,Goregaon,Apartment,3,913.0,36983.0,2024-07-18 00:00:00,337.65,maharera
Mumbai,Worli,Apartment,1,765.0,22271.0,2025-01-07 00:00:00,170.37,maharera
Mumbai,Worli,Apartment,2,1520.0,29365.0,2024-09-10 00:00:00,446.35,maharera
Mumbai,Juhu,Apartment,3,743.0,27596.0,2024-09-05 00:00:00,205.04,maharera
Mumbai,Powai,Plot,2,833.0,21955.0,2024-05-19 00:00:00,182.89,maharera
Mumbai,Worli,Plot,3,1061.0,32881.0,2024-07-14 00:00:00,348.87,maharera
Mumbai,Malad,Apartment,3,639.0,25699.0,2024-06-17 00:00:00,164.22,maharera
Mumbai,Juhu,Apartment,4,881.0,35243.0,2024-09-11 00:00:00,310.49,maharera
Mumbai,Bandra,Apartment,3,1095.0,21438.0,2024-05-08 00:00:00,234.75,maharera
Mumbai,Powai,Apartment,3,900.0,43752.0,2025-01-19 00:00:00,393.77,maharera
Mumbai,Malad,Apartment,3,972.0,22829.0,2024-06-22 00:00:00,221.9,maharera
Mumbai,Malad,Apartment,2,841.0,31754.0,2025-02-18 00:00:00,267.05,maharera
Mumbai,Bandra,Villa,2,546.0,36335.0,2024-12-17 00:00:00,198.39,maharera
Mumbai,Powai,Apartment,3,1096.0,25435.0,2024-09-18 00:00:00,278.77,maharera
Mumbai,Juhu,Apartment,3,1526.0,36820.0,2024-09-08 00:00:00,561.87,maharera
Mumbai,Andheri,Apartment,3,1006.0,20167.0,2024-11-03 00:00:00,202.88,maharera
Mumbai,Powai,Apartment,4,1068.0,41617.0,2025-03-27 00:00:00,444.47,maharera
Mumbai,Bandra,Apartment,4,1208.0,30113.0,2024-04-18 00:00:00,363.77,maharera
Mumbai,Malad,Apartment,4,619.0,25229.0,2024-10-31 00:00:00,156.17,maharera
Mumbai,Juhu,Apartment,3,1511.0,27607.0,2024-07-19 00:00:00,417.14,maharera
Mumbai,Powai,Villa,2,1061.0,36471.0,2025-01-19 00:00:00,386.96,maharera
Mumbai,Andheri,Apartment,3,1490.0,25324.0,2024-07-23 00:00:00,377.33,maharera
Mumbai,Andheri,Apartment,2,780.0,24005.0,2024-11-26 00:00:00,187.24,maharera
Mumbai,Worli,Apartment,3,1545.0,28228.0,2025-01-29 00:00:00,436.12,maharera
Mumbai,Worli,Apartment,3,1233.0,20584.0,2024-08-21 00:00:00,253.8,maharera
Mumbai,Goregaon,Apartment,3,1166.0,44564.0,2024-10-25 00:00:00,519.62,maharera
Mumbai,Bandra,Villa,2,1070.0,25469.0,2025-03-22 00:00:00,272.52,maharera
Mumbai,Powai,Plot,2,925.0,36653.0,2024-08-17 00:00:00,339.04,maharera
Mumbai,Powai,Villa,3,1360.0,31676.0,2024-09-23 00:00:00,430.79,maharera
Mumbai,Goregaon,Apartment,2,1042.0,22124.0,2024-04-22 00:00:00,230.53,maharera
Mumbai,Malad,Apartment,4,410.0,29952.0,2025-03-07 00:00:00,122.8,maharera
Mumbai,Malad,Apartment,2,665.0,36272.0,2024-04-12 00:00:00,241.21,maharera
Mumbai,Goregaon,Apartment,2,944.0,28494.0,2024-05-03 00:00:00,268.98,maharera
Mumbai,Malad,Plot,1,1093.0,39545.0,2024-05-10 00:00:00,432.23,maharera
Mumbai,Worli,Apartment,3,983.0,38172.0,2024-05-25 00:00:00,375.23,maharera
Mumbai,Powai,Apartment,3,1366.0,37351.0,2024-06-14 00:00:00,510.21,maharera
Mumbai,Goregaon,Apartment,2,415.0,26323.0,2024-05-11 00:00:00,109.24,maharera
Mumbai,Powai,Apartment,1,1043.0,21361.0,2024-08-29 00:00:00,222.8,maharera
Mumbai,Andheri,Apartment,3,455.0,25091.0,2024-11-10 00:00:00,114.16,maharera
Mumbai,Worli,Apartment,2,1228.0,31570.0,2024-07-21 00:00:00,387.68,maharera
Mumbai,Juhu,Apartment,3,972.0,34366.0,2024-06-18 00:00:00,334.04,maharera
Mumbai,Worli,Plot,3,1126.0,12627.0,2024-06-11 00:00:00,142.18,maharera
Mumbai,Goregaon,Villa,2,741.0,29935.0,2024-11-14 00:00:00,221.82,maharera
Mumbai,Juhu,Apartment,2,1384.0,31265.0,2024-08-14 00:00:00,432.71,maharera
Mumbai,Andheri,Apartment,5,1313.0,27780.0,2024-12-12 00:00:00,364.75,maharera
Mumbai,Goregaon,Apartment,3,1175.0,40330.0,2025-01-06 00:00:00,473.88,maharera
Mumbai,Bandra,Apartment,3,961.0,33374.0,2024-09-10 00:00:00,320.72,maharera
Mumbai,Powai,Apartment,2,1174.0,40482.0,2024-10-24 00:00:00,475.26,maharera
Mumbai,Andheri,Apartment,3,788.0,28272.0,2025-01-12 00:00:00,222.78,maharera
Mumbai,Powai,Apartment,1,1257.0,37500.0,2025-01-19 00:00:00,471.38,maharera
Mumbai,Malad,Apartment,3,1495.0,43081.0,2024-10-27 00:00:00,644.06,maharera
Mumbai,Bandra,Apartment,5,1321.0,40494.0,2025-04-01 00:00:00,534.93,maharera
Mumbai,Bandra,Apartment,2,781.0,21263.0,2025-01-18 00:00:00,166.06,maharera
Mumbai,Andheri,Plot,1,1108.0,27971.0,2025-01-05 00:00:00,309.92,maharera
Mumbai,Bandra,Villa,1,612.0,27239.0,2025-01-09 00:00:00,166.7,maharera
Mumbai,Juhu,Apartment,2,1172.0,33914.0,2024-07-10 00:00:00,397.47,maharera
Mumbai,Bandra,Plot,2,1135.0,35491.0,2024-12-23 00:00:00,402.82,maharera
Mumbai,Powai,Apartment,1,439.0,23289.0,2024-05-02 00:00:00,102.24,maharera
Mumbai,Powai,Plot,3,651.0,30543.0,2024-10-13 00:00:00,198.83,maharera
Mumbai,Goregaon,Villa,3,915.0,13841.0,2025-02-11 00:00:00,126.65,maharera
Mumbai,Powai,Apartment,2,910.0,41536.0,2024-09-07 00:00:00,377.98,maharera
Mumbai,Goregaon,Apartment,4,637.0,25901.0,2025-01-01 00:00:00,164.99,maharera
Mumbai,Powai,Apartment,2,1117.0,30447.0,2024-08-26 00:00:00,340.09,maharera
Mumbai,Juhu,Apartment,5,1075.0,27523.0,2025-03-28 00:00:00,295.87,maharera
Mumbai,Goregaon,Apartment,2,942.0,39168.0,2025-02-12 00:00:00,368.96,maharera
Mumbai,Worli,Apartment,4,773.0,7300.0,2025-01-19 00:00:00,56.43,maharera
Mumbai,Malad,Apartment,3,1315.0,29867.0,2024-09-12 00:00:00,392.75,maharera
Mumbai,Andheri,Villa,4,1497.0,29153.0,2024-05-25 00:00:00,436.42,maharera
Mumbai,Powai,Row House,5,855.0,26371.0,2024-06-08 00:00:00,225.47,maharera
Mumbai,Bandra,Apartment,2,816.0,43810.0,2024-05-31 00:00:00,357.49,maharera
Mumbai,Powai,Apartment,5,1147.0,22901.0,2024-05-11 00:00:00,262.67,maharera
Mumbai,Bandra,Apartment,2,893.0,36174.0,2024-12-15 00:00:00,323.03,maharera
Mumbai,Malad,Apartment,2,958.0,32850.0,2024-04-20 00:00:00,314.7,maharera
Mumbai,Malad,Plot,2,1222.0,40092.0,2024-10-23 00:00:00,489.92,maharera
Mumbai,Malad,Apartment,3,427.0,24662.0,2024-07-01 00:00:00,105.31,maharera
Mumbai,Bandra,Apartment,2,1395.0,24136.0,2025-03-10 00:00:00,336.7,maharera
Mumbai,Powai,Apartment,3,1022.0,38769.0,2025-01-26 00:00:00,396.22,maharera
Mumbai,Malad,Apartment,3,877.0,33403.0,2024-08-31 00:00:00,292.94,maharera
Mumbai,Juhu,Apartment,3,973.0,17641.0,2024-09-29 00:00:00,171.65,maharera
Mumbai,Goregaon,Villa,4,989.0,25686.0,2024-05-08 00:00:00,254.03,maharera
Mumbai,Bandra,Apartment,3,481.0,33091.0,2024-06-04 00:00:00,159.17,maharera
Mumbai,Bandra,Apartment,2,1448.0,36702.0,2024-12-03 00:00:00,531.44,maharera
Mumbai,Powai,Apartment,2,1012.0,24566.0,2025-03-18 00:00:00,248.61,maharera
Mumbai,Bandra,Plot,2,1133.0,6686.0,2024-07-23 00:00:00,75.75,maharera
Mumbai,Bandra,Plot,1,1285.0,34186.0,2024-06-14 00:00:00,439.29,maharera
Mumbai,Malad,Apartment,2,694.0,20237.0,2025-03-15 00:00:00,140.44,maharera
Mumbai,Powai,Apartment,2,1142.0,13861.0,2025-02-25 00:00:00,158.29,maharera
Mumbai,Malad,Apartment,5,920.0,7341.0,2025-02-27 00:00:00,67.54,maharera
Mumbai,Goregaon,Apartment,3,1254.0,36512.0,2025-02-17 00:00:00,457.86,maharera
Mumbai,Goregaon,Plot,2,362.0,31029.0,2024-10-05 00:00:00,112.32,maharera
Mumbai,Malad,Apartment,3,970.0,28195.0,2025-01-21 00:00:00,273.49,maharera
Mumbai,Goregaon,Apartment,2,819.0,41112.0,2024-09-09 00:00:00,336.71,maharera
Mumbai,Powai,Apartment,3,1130.0,35099.0,2024-10-05 00:00:00,396.62,maharera
Mumbai,Andheri,Apartment,3,1141.0,42930.0,2024-12-20 00:00:00,489.83,maharera
Mumbai,Malad,Apartment,3,788.0,18858.0,2024-09-30 00:00:00,148.6,maharera
Mumbai,Juhu,Villa,3,786.0,29724.0,2024-07-16 00:00:00,233.63,maharera
Mumbai,Juhu,Apartment,5,967.0,17066.0,2025-01-10 00:00:00,165.03,maharera
Mumbai,Bandra,Apartment,4,731.0,28165.0,2024-05-17 00:00:00,205.89,maharera
Mumbai,Goregaon,Apartment,3,1253.0,28011.0,2024-05-10 00:00:00,350.98,maharera
Mumbai,Juhu,Apartment,3,889.0,35013.0,2024-11-20 00:00:00,311.27,maharera
Mumbai,Bandra,Apartment,3,128.0,30365.0,2024-04-25 00:00:00,38.87,maharera
Mumbai,Andheri,Apartment,2,888.0,34987.0,2024-05-05 00:00:00,310.68,maharera
Mumbai,Powai,Villa,2,688.0,35628.0,2025-01-01 00:00:00,245.12,maharera
Mumbai,Powai,Apartment,1,511.0,47239.0,2024-05-15 00:00:00,241.39,maharera
Mumbai,Powai,Apartment,3,629.0,27478.0,2024-08-04 00:00:00,172.84,maharera
Mumbai,Juhu,Apartment,3,1033.0,22472.0,2025-01-06 00:00:00,232.14,maharera
Mumbai,Andheri,Apartment,2,1399.0,31969.0,2025-02-06 00:00:00,447.25,maharera
Mumbai,Juhu,Plot,5,1094.0,23582.0,2025-03-09 00:00:00,257.99,maharera
Mumbai,Goregaon,Villa,4,818.0,41856.0,2025-01-24 00:00:00,342.38,maharera
Mumbai,Juhu,Apartment,3,1137.0,27734.0,2024-07-10 00:00:00,315.34,maharera
Mumbai,Andheri,Apartment,3,862.0,25475.0,2025-03-13 00:00:00,219.59,maharera
Mumbai,Andheri,Apartment,4,792.0,26229.0,2024-12-15 00:00:00,207.73,maharera
Mumbai,Goregaon,Apartment,2,654.0,35747.0,2024-06-10 00:00:00,233.79,maharera
Mumbai,Andheri,Apartment,3,474.0,28738.0,2025-02-09 00:00:00,136.22,maharera
Mumbai,Andheri,Apartment,2,883.0,24867.0,2024-08-26 00:00:00,219.58,maharera
Mumbai,Powai,Apartment,3,1047.0,43323.0,2024-12-07 00:00:00,453.59,maharera
Mumbai,Goregaon,Apartment,2,971.0,23151.0,2024-10-09 00:00:00,224.8,maharera
